,cleaned_text,target
3309,comment section fucking cancer laila person probably wrong vaushs point misunderstoo,0
8326,45 need evidence refouled refugee havent locked amp acce,0
4801,donating charity volunteering time state emergency service working clim,0
4243,even ex run back drought,0
10673,lot sorting war zone piccadilly garden,0
8428,cabinet minister thrash 100m rescue deal flybe,0
6122,always fascinating folk meted hatred find theyre unable handle coming back way,0
6694,calum chamber injured mavropanos loaned mustafi likely leave turkey must mean sign centreback th,0
10061,spc jan 14 2020 0830 utc day 3 severe thunderstorm outlook spc 0830z day 3 outlook day 3 convective outlook nw,1
5726,face absolutely flattened glass treat shop,0
5694,interesting hair almost reminded porcupine hed seen wood around lake red,0
9408,man fallen river lego city start new rescue helicopter hey build helicopter,0
9727,voted 2016 primary totally happy vote clinton general time,0
9971,meghan markle prince harrys threat noholds barred interview couple confidante tom bradby say coul,0
6330,ramses tariqomari walked world man millennium lion shifter healer soldier merysekhmet,0
11,social medium went banana chuba hubbard announced monday evening plan return okstate,0
6256,air pollution protest extreme heat amazon election 5 environmental story could define 2020,0
8896,soon god say yes theyll screaming made,0
159,good lord yeah accident airplane didnt give missile right away,0
8599,like 6 time many month massive rioting halted major repressive austerity measure leb,1
9244,mccormacks smoke theory didnt take account lap earth blowing back u west australi,0
8018,immnnn panicking waaah,0
9256,rain offer australian bushfire hope smoke hit tennis star physorg w ecosear,1
10100,severe thunderstorm warning damaging wind heavy rainfall large hailstone people part goldfie,1
2872,category 3 severe tropical cyclone claudia sunrise satellite view cycloneclaudia,1
5224,way clinton fam us poor black nation disaster amp famine piggybank disgus,0
11060,24 cut different mistake 24 stitch made conceal pain 24 wound heal overtime im still,0
332,also made think life basically like calm foreground inferno horizon people w,0
6173,hazard intelligent phd smart enough cram lot wrongn,0
2611,repeat said last week car crash interview gm let hope get elected labour leader,0
6249,australia middle summer trapped homesthe air outside filled smoke delib,1
7765,feeling bit nostalgic old picture worth 1000 word day social medium obliterated truth,0
2289,cant guy like accidentally fall cliff,0
4158,hollywood celebrity want house displaced family australia 200000 homeless family ca 25,0
7016,stay friend plant small garden cooled lava dying feeling happens,0
7988,1st panic attack month,0
1681,paragraph slap though like goddamn huge building always burning implacable fire huma,0
6130,occupational hazard must ready itbig ups showbizagenda abor,0
4795,gauteng helicopter emergency medical service netcare 3 specialised helicopter ambulance activated,1
5411,know deleted tweet fear yesterday im standing like biebers new song,0
5109,internet thing explosion iot innovation iiot startup smm industry40 cybersecurity fintech wear,0
1416,thread used body bag taekwondo practice amp game hunting many read h,0
4396,exposed kcp burner shooting 43 3 drowned internet kuz trade knicks recorded backtob,0
370,kind insanity there separation church amp state word level craziness prof,0
672,avalanche strike indian army post machil sector along loc jammu amp kashmir 5 soldier believed b,1
2666,hear ur bad time sympathy hear u starving help hear ur business crashed aid hear,0
5819,get last laugh boy fuck ame,0
362,greta thunberg please phjotos dont want fjamous want save small windmill town frjom climjate apo,0
2212,culture isnt something drawn emergency bore via chemical treatment facility uncle cyrill hunter barkandji elder,0
2038,one sense moment naira danger though nothing could cause extreme casualty b,0
3259,rain wind time think getting gutter cleared guttering laden heavy de,0
6370,hijack regent park jhb gp gun metal grey ford fiesta xzt022gp,1
7856,next oil spill drone strike ceo neighborhood,0
6218,melbourne air quality worst world bushfires continue burn across victoria,1
9216,quick smoke sesh imma play game hop,0
2557,cleared route 325 366 back normal route highbridge road following earlier collision,1
10826,double xp enhancement core weapon could desirable,0
5119,wont blueauraexplosion spawn naming convention aurablueexplosion indiedev http,0
8194,chinese woman quarantined thailand diagnosed mystery virus killed one person infected dozen,1
1875,published new blog entry man pulled burning car meet one hero saved wsfa pinna,0
2605,updated mashpee ambulance patient board involved multiple vehicle crash six patient transported ar,1
7165,btw jew died 1948 arab mass murder war started arab,1
9095,2 little 2 late jubilee sinking ship uhuru living denialhe refuse listen wise coun,0
2223,emergency service continue work scene chemical incident west thurrock supporting site management,1
4062,modern au xicheng started dating lxc sends bouquet rose flower jc cue,0
9453,get stretcher ready,0
3373,road construction would demolish property without engaging owner paying due compensation maki,0
6737,easy say philly bad secondary also talent injury top ill hold,0
9817,know violence woman unabated despite law amp police protect victim amp survivor,0
2647,nah want start wearing suit opportunity never present crash wedding,0
7794,would appear still inumerate trot wish persist maintains 2019 elect,0
2106,sacrifice president senate president active volcano running risk catastrophic explosion,0
9685,uaeindonesia sunk investment,0
11167,visit wreckage wasnt bulldozed site wasnt evidence tampered beyond,0
11219,feel directly attacked consider moonbin amp jinjin bias im currently wrecked rocky hate,0
7761,election green obl,0
6874,dont take b high road position buddy boo hoo crap spew lie,0
6109,tell neither virus parasite case harm host,0
6267,according huffpost 5 environmental news story watch 2020 reflect ongoing pervasive status,0
4075,scorched earth devastation kangarooisland bushfirecrisis australia,1
6736,would fee butland stoke maybe time stop thinking back fab,0
7098,love neighbour fight day get really loud 3am love bang door window toss,0
4616,wind turbine chop electric wire electrocute million federally protected,1
6296,burn burn holy hellfire,0
6669,kerala economic laggard wr serious businessman want venture talented workforce state,0
9169,le 2 week amp back dublin tradfest 2020 gigdont miss,0
5580,yes oampg worker keep u safe warm people keep road cleared keep light first respond,0
6949,pretty much say nonsense twitter real life carefully ration nonsense still inundatio,0
1990,delhi fire break footwear factory delhi newdelhi,1
6126,green policy platform support hazard reduction check green comprise le th,0
5056,hi accepting donation victim taal eruption preferably canned good water clothes c,0
3336,forecaster saying there lot rain go round next eight day part bushfireravaged,0
3173,impressive trucksfreight adopt element smaller wheelbase highvisibi,0
3640,excellent writeup watch 2020 writes much ride future u,0
7173,get point youre trying make way lot isnt group sick motherfucker,0
7981,wake three morning youre panic attack youre still half asleep th,0
862,know sir arthur conan doyle surgeon trained ophthalmology refers john wei,0
7142,muslim following teaching mass murderer muhammad said murder nonm,0
2633,arrestaties iran verband met crash boeing,1
9470,right 911 denyers say steel doesnt burn wrong steel melt concrete turn dust,0
10339,would traumatised one mentioned trouser ffs,0
1822,nalanda university complete box history destroyed invader city named nalanda destr,0
5139,marijuana nothing homeless explosion fault 100,0
4282,drown goose,0
2662,presenter gellare jabbari apologised iranian 13 year told lie,0
575,today attacking another candidate supporter rather record kind obnoxious,0
4686,economic growth stagnating 5 level inflation running 73 exact definition,0
5160,plp leader call pm hypocrite campaign finance reform pledge eyewitness news campaignfinance,0
8919,girl said oh god sehun hot issa mood scream omg love energy,0
2451,episode 2 new partner v partner trivia show live today noon est,0
